50.893962000,20.575275000,261.0
50.893875000,20.575234000,261.0
50.893727000,20.575165000,261.0
50.893320000,20.575013000,261.0
50.892874000,20.574872000,260.8
50.892675000,20.574802000,260.8
50.892613000,20.574782000,260.8
50.892480000,20.574737000,261.0
50.892449000,20.574727000,261.0
50.892368000,20.574699000,261.2
50.892326000,20.574685000,261.2
50.892219000,20.574650000,261.5
50.892066000,20.574599000,262.0
50.891603000,20.574444000,262.5
50.891466000,20.574395000,262.0
50.890839000,20.574183000,261.0
50.890542000,20.574085000,261.5
50.890502000,20.574072000,261.8
50.890329000,20.574017000,262.0
50.890197000,20.573975000,262.2
50.890034000,20.573923000,262.5
50.889809000,20.573851000,262.5
50.889614000,20.573789000,262.8
50.889598000,20.573784000,262.8
50.889023000,20.573597000,263.0
50.888968000,20.573579000,263.0
50.888766000,20.573513000,263.2
50.888620000,20.573464000,263.5
50.888571000,20.573448000,263.5
50.888542000,20.573439000,263.8
50.888451000,20.573409000,263.8
50.888295000,20.573359000,264.0
50.888158000,20.573314000,263.8
50.887906000,20.573232000,263.8
50.887664000,20.573152000,263.8
50.887539000,20.573112000,263.5
50.887346000,20.573051000,263.8
50.887108000,20.572976000,264.0
50.887081000,20.572967000,264.0
50.886956000,20.572928000,264.0
50.886918000,20.572916000,264.0
50.886887000,20.572906000,264.0
50.886656000,20.572833000,264.2
50.886632000,20.572825000,264.2
50.886573000,20.572805000,264.2
50.886508000,20.572784000,264.0
50.886442000,20.572763000,264.0
50.886304000,20.572721000,263.8
50.886164000,20.572679000,263.5
50.885648000,20.572520000,262.2
50.884745000,20.572243000,259.5
50.884534000,20.572178000,259.2
50.884346000,20.572120000,259.0
50.883952000,20.572000000,258.0
50.883851000,20.571969000,257.8
50.883738000,20.571935000,257.2
50.883692000,20.571944000,257.2
50.883640000,20.571970000,257.0
50.883629000,20.571933000,257.0
50.883595000,20.571890000,256.8
50.883557000,20.571883000,256.8
50.883494000,20.571827000,256.5
50.883437000,20.571808000,256.2
50.883372000,20.571817000,256.0
50.883239000,20.571780000,256.0
50.883104000,20.571736000,256.2
50.882879000,20.571663000,256.5
50.882826000,20.571646000,256.5
50.882664000,20.571593000,256.5
50.882632000,20.571583000,256.5
50.882379000,20.571501000,256.8
50.881922000,20.571346000,257.0
50.881791000,20.571302000,257.2
50.881762000,20.571284000,257.2
50.881735000,20.571268000,257.2
50.881678000,20.571203000,257.2
50.881613000,20.571077000,257.2
50.881566000,20.570985000,257.0
50.881518000,20.570897000,257.0
50.881489000,20.570844000,257.0
50.881488000,20.570788000,256.8
50.881482000,20.570761000,256.8
50.881447000,20.570698000,256.8
50.881419000,20.570680000,256.8
50.881389000,20.570676000,256.8
50.881359000,20.570688000,256.8
50.881335000,20.570714000,256.8
50.881234000,20.570642000,256.8
50.881152000,20.570599000,256.8
50.881086000,20.570563000,256.8
50.880949000,20.570460000,256.8
50.879962000,20.570025000,258.0
50.878386000,20.569334000,260.8
50.876748000,20.568626000,262.8
50.875615000,20.568136000,259.5
50.875067000,20.567599000,256.2
50.874360000,20.566557000,255.0
50.874297000,20.566452000,254.8
50.874175000,20.566301000,254.5
50.873791000,20.565751000,252.8
50.872922000,20.564944000,251.2
50.872737000,20.564772000,251.0
50.872675000,20.564715000,250.8
50.872552000,20.564655000,250.5
50.872493000,20.564640000,250.5
50.872431000,20.564666000,250.5
50.872387000,20.564699000,250.8
50.872303000,20.564837000,251.0
50.872030000,20.565500000,252.0
50.871469000,20.566585000,253.5
50.871411000,20.566706000,253.5
50.871244000,20.567054000,253.8
50.870934000,20.567748000,254.2
50.870584000,20.568472000,256.0
50.870257000,20.569020000,258.5
50.870174000,20.569170000,259.0
50.869961000,20.569555000,260.0
50.869900000,20.569697000,260.5
50.869832000,20.569937000,260.8
50.869757000,20.570124000,261.5
50.869659000,20.570320000,262.2
50.869553000,20.570493000,262.5
50.869453000,20.570635000,262.8
50.869373000,20.570773000,262.8
50.869328000,20.570878000,262.8
50.869251000,20.571178000,263.2
50.869180000,20.571403000,263.2
50.869121000,20.571186000,262.8
50.869035000,20.571035000,262.8
50.868759000,20.570599000,264.0
50.868523000,20.570222000,266.5
50.868465000,20.570154000,267.2
50.868409000,20.570112000,267.8
50.868360000,20.570105000,268.2
50.868303000,20.570118000,269.0
50.868270000,20.570138000,269.2
50.868230000,20.570197000,269.8
50.867984000,20.570664000,271.2
50.867255000,20.572049000,273.0
50.866839000,20.572776000,271.8
50.866432000,20.573487000,270.8
50.865845000,20.574389000,269.8
50.865783000,20.574486000,269.2
50.865394000,20.575351000,266.8
50.864882000,20.576219000,264.8
50.864633000,20.576536000,263.5
50.864343000,20.577047000,262.0
50.864319000,20.576883000,263.0
50.864259000,20.576726000,264.0
50.864063000,20.576546000,265.0
50.863814000,20.576278000,265.0
50.863753000,20.576229000,264.8
50.863631000,20.576220000,264.0
50.863428000,20.576088000,263.0
50.863405000,20.576084000,263.0
50.863321000,20.576069000,262.2
50.863186000,20.575960000,261.5
50.863065000,20.575821000,260.8
50.862974000,20.575675000,260.0
50.862938000,20.575564000,260.0
50.862825000,20.575357000,259.0
50.862755000,20.575081000,258.2
50.862693000,20.574915000,257.5
50.862565000,20.574667000,255.8
50.862380000,20.574237000,255.0
50.862270000,20.574012000,254.8
50.862238000,20.573951000,254.8
50.861989000,20.573486000,253.5
50.861822000,20.573085000,252.5
50.861693000,20.572808000,251.8
50.861661000,20.572740000,251.5
50.861429000,20.572376000,250.2
50.861379000,20.572066000,249.8
50.861346000,20.571799000,249.5
50.861335000,20.571762000,249.5
50.861257000,20.571480000,249.2
50.861231000,20.571387000,249.5
50.861005000,20.570774000,249.2
50.860765000,20.570028000,248.5
50.860717000,20.569884000,248.2
50.860543000,20.569395000,247.8
50.860351000,20.568778000,247.5
50.860293000,20.568591000,247.5
50.860156000,20.568266000,247.2
50.860059000,20.568036000,247.2
50.859930000,20.567731000,247.5
50.859901000,20.567663000,247.8
50.859688000,20.566932000,248.5
50.859644000,20.566784000,248.5
50.859570000,20.566537000,249.0
50.859390000,20.565702000,250.2
50.859144000,20.564557000,249.8
50.859103000,20.564367000,249.2
50.859070000,20.564265000,249.0
50.859006000,20.564104000,248.5
50.858954000,20.564008000,248.2
50.858846000,20.563848000,247.8
50.858726000,20.563713000,247.2
50.858605000,20.563610000,246.8
50.858490000,20.563517000,246.5
50.858414000,20.563431000,246.2
50.858311000,20.563245000,245.5
50.858119000,20.562362000,241.5
50.858092000,20.562234000,241.2
50.858011000,20.561840000,240.2
50.857923000,20.561414000,239.5
50.857769000,20.561053000,238.5
50.857691000,20.560853000,238.2
50.857679000,20.560822000,238.0
50.857509000,20.560357000,238.0
50.857105000,20.559246000,238.0
50.856770000,20.558321000,237.8
50.856729000,20.558351000,238.0
50.856068000,20.558947000,238.0
50.855980000,20.559015000,238.0
50.855987000,20.559135000,238.0
50.855974000,20.559263000,237.8
50.855948000,20.559344000,237.8
50.855899000,20.559417000,237.5
50.854953000,20.560246000,236.0
50.854902000,20.560278000,236.0
50.854587000,20.560413000,236.2
50.853796000,20.561022000,237.0
50.853751000,20.561065000,237.0
50.853725000,20.561078000,237.0
50.853659000,20.560756000,236.8
50.853555000,20.560299000,236.8
50.853494000,20.559991000,237.0
50.853488000,20.559853000,237.0
50.853503000,20.559739000,237.2
50.853490000,20.559732000,237.2
50.853437000,20.559714000,237.2
50.853323000,20.559664000,237.2
50.853288000,20.559642000,237.2
50.853271000,20.559633000,237.2
50.853169000,20.559633000,237.2
50.853110000,20.559554000,237.5
50.853084000,20.559521000,237.5
50.853032000,20.559455000,237.5
50.852744000,20.559089000,238.0
50.852670000,20.558992000,238.0
50.851930000,20.558027000,237.8
50.851558000,20.557542000,238.0
50.851190000,20.557061000,238.5
50.850786000,20.556534000,238.5
50.850694000,20.556411000,238.0
50.849299000,20.554600000,236.0
50.848327000,20.553349000,236.0
50.848014000,20.552946000,235.5
50.847636000,20.552459000,235.0
50.847282000,20.552016000,235.2
50.846290000,20.550790000,234.8
50.846210000,20.550680000,234.8
50.846055000,20.550478000,234.8
50.844913000,20.548992000,235.0
50.844888000,20.548960000,235.0
50.843922000,20.547703000,236.2
50.843616000,20.547305000,236.5
50.843588000,20.547269000,236.5
50.842118000,20.545368000,235.0
50.841476000,20.544538000,234.5
50.841375000,20.544441000,234.5
50.841311000,20.544353000,234.2
50.840471000,20.543153000,232.8
50.839918000,20.542306000,233.8
50.839716000,20.541923000,234.8
50.839682000,20.541873000,235.0
50.839591000,20.541809000,235.2
50.839546000,20.541764000,235.2
50.839453000,20.541596000,235.5
50.839405000,20.541489000,235.8
50.838927000,20.540623000,238.8
50.838781000,20.540336000,238.5
50.838624000,20.540112000,237.8
50.838471000,20.539935000,237.2
50.838230000,20.539626000,237.5
50.838003000,20.539373000,237.8
50.837833000,20.539213000,238.0
50.837399000,20.538825000,237.0
50.837003000,20.538555000,234.8
50.836645000,20.538361000,233.0
50.836477000,20.538282000,233.2
50.836325000,20.538191000,233.8
50.836124000,20.538116000,234.0
50.836024000,20.538102000,234.2
50.835988000,20.538094000,234.2
50.835384000,20.537851000,234.8
50.835104000,20.537739000,235.0
50.834527000,20.537456000,234.2
50.833804000,20.536996000,233.0
50.833750000,20.536983000,233.0
50.833705000,20.536947000,233.0
50.833666000,20.536919000,233.0
50.833642000,20.537010000,233.0
50.833544000,20.537126000,233.0
50.833537000,20.537299000,233.0
50.833526000,20.537491000,233.0
50.833513000,20.537982000,233.8
50.833516000,20.538349000,234.2
50.833503000,20.538641000,234.8
50.833501000,20.538705000,234.8
50.833497000,20.538782000,235.0
50.833491000,20.538913000,235.0
50.833487000,20.539048000,235.2
50.833480000,20.539207000,235.5
50.833478000,20.539256000,235.5
50.833474000,20.539352000,235.8
50.833428000,20.539764000,236.8
50.833398000,20.539956000,237.0
50.833279000,20.540662000,238.2
50.833258000,20.540758000,238.2
50.833229000,20.540897000,238.5
50.832900000,20.542440000,239.5
50.832893000,20.542518000,239.5
50.832838000,20.543083000,240.0
50.832814000,20.543666000,241.2
50.832801000,20.544361000,243.5
50.832774000,20.544852000,245.2
50.832755000,20.545040000,245.8
50.832725000,20.545192000,246.5
50.832669000,20.545371000,247.0
50.832614000,20.545501000,247.5
50.832292000,20.546016000,247.8
50.831887000,20.546528000,246.8
50.831689000,20.546764000,246.5
50.831586000,20.546877000,246.8
50.831508000,20.546963000,247.0
50.831325000,20.547148000,247.2
50.831242000,20.547208000,247.0
50.831088000,20.547291000,246.0
50.830774000,20.547447000,244.0
50.830724000,20.547482000,244.0
50.830431000,20.547793000,244.0
50.830203000,20.548104000,244.0
50.829294000,20.549626000,247.5
50.829130000,20.549811000,247.2
50.829035000,20.549888000,247.5
50.828987000,20.549925000,247.5
50.828741000,20.550099000,247.5
50.828321000,20.550426000,247.8
50.827726000,20.550872000,244.8
50.827237000,20.551107000,243.5
50.826805000,20.551309000,243.5
50.826685000,20.551350000,243.2
50.826696000,20.551561000,245.0
50.826701000,20.551629000,245.8
50.827101000,20.554967000,264.2
50.827053000,20.555596000,266.5
50.826681000,20.557276000,270.8
50.826632000,20.557482000,270.5
50.826464000,20.558213000,271.0
50.826241000,20.559323000,273.0
50.826027000,20.560780000,273.2
50.825881000,20.561670000,270.2
50.825876000,20.561694000,270.2
50.825863000,20.561753000,270.0
50.825831000,20.561908000,269.2
50.825747000,20.562300000,267.8
50.825543000,20.563345000,264.2
50.825197000,20.564974000,266.8
50.825017000,20.565816000,266.0
50.824952000,20.566125000,266.0
50.824892000,20.566405000,266.2
50.824848000,20.566612000,266.2
50.824413000,20.568657000,265.2
50.824232000,20.569509000,265.2
50.823880000,20.571162000,265.2
50.823659000,20.572198000,265.5
50.823544000,20.572739000,265.5
50.823055000,20.575028000,265.5
50.822752000,20.576431000,266.2
50.822580000,20.577230000,266.8
50.822520000,20.577505000,266.8
50.822508000,20.577563000,266.8
50.822198000,20.578996000,264.8
50.822101000,20.579445000,263.8
50.822046000,20.579699000,263.0
50.822002000,20.579905000,262.5
50.821945000,20.579912000,262.5
50.821881000,20.579782000,262.8
50.821556000,20.579593000,262.2
50.821050000,20.579282000,260.8
50.820501000,20.578964000,258.5
50.820284000,20.578944000,257.2
50.819173000,20.578292000,254.0
50.818749000,20.578129000,252.8
50.818467000,20.578092000,252.0
50.818021000,20.577835000,251.8
50.817442000,20.577552000,251.8
50.817293000,20.577463000,251.5
50.817442000,20.577552000,251.8
50.818021000,20.577835000,251.8
50.818467000,20.578092000,252.0
50.818749000,20.578129000,252.8
50.819173000,20.578292000,254.0
50.820284000,20.578944000,257.2
50.820501000,20.578964000,258.5
50.821050000,20.579282000,260.8
50.821556000,20.579593000,262.2
50.821881000,20.579782000,262.8
50.821945000,20.579912000,262.5
50.821902000,20.579917000,262.2
50.821825000,20.579954000,262.2
50.821795000,20.580049000,262.0
50.821806000,20.580157000,262.0
50.821829000,20.580255000,262.0
50.821892000,20.580397000,262.2
50.821630000,20.581587000,262.0
50.821454000,20.582344000,262.2
50.821355000,20.583003000,262.8
50.821344000,20.583144000,263.0
50.821303000,20.583675000,264.2
50.821263000,20.584357000,266.8
50.821227000,20.584923000,269.0
50.821225000,20.585026000,269.5
50.821224000,20.585103000,269.5
50.821216000,20.585525000,270.2
50.821230000,20.585853000,271.0
50.821240000,20.586100000,271.5
50.821278000,20.586977000,273.5
50.821287000,20.587174000,274.0
50.821324000,20.588169000,277.2
50.821326000,20.588229000,277.5
50.821359000,20.589141000,279.5
50.821402000,20.590257000,282.2
50.821508000,20.593144000,285.0
50.821547000,20.594300000,284.5
50.821548511,20.594345888,284.5
50.821555000,20.594543000,284.2
50.821610000,20.596189000,284.2
50.821692000,20.598027000,284.8
50.821705000,20.598306000,284.8
50.821731000,20.598577000,285.0
50.821813000,20.599168000,285.0
50.821868000,20.599552000,285.2
50.822006000,20.600529000,284.2
50.822215000,20.601928000,281.8
50.822712000,20.605223000,272.2
50.822782000,20.605720000,271.5
50.823049000,20.607497000,270.8
50.823062000,20.607588000,270.8
50.823145000,20.608139000,270.5
50.823288000,20.609098000,270.8
50.823334000,20.609398000,271.0
50.823398000,20.609823000,271.0
50.823461000,20.610240000,271.0
50.823514000,20.610596000,271.0
50.823547000,20.610862000,270.8
50.823566000,20.611164000,270.5
50.823564000,20.611518000,270.0
50.823554000,20.611756000,270.0
50.823449000,20.614210000,268.8
50.823386000,20.615607000,268.0
50.823325000,20.616990000,267.8
50.823287000,20.617853000,267.2
50.823265000,20.618263000,266.8
50.823255000,20.618443000,266.5
50.823168000,20.620384000,268.0
50.823146000,20.620827000,268.8
50.823141000,20.620870000,268.8
50.823072000,20.621368000,269.8
50.823022000,20.621820000,270.5
50.823105000,20.621831000,270.8
50.823147000,20.621840000,270.8
50.823161000,20.621843000,270.8
50.823242000,20.621924000,270.8
50.823233000,20.622069000,270.8
50.823233000,20.622248000,270.8
50.823229000,20.622391000,270.8
50.823914000,20.622439000,271.0
50.823974000,20.622493000,271.0
50.824051000,20.622496000,271.0
50.824105000,20.622501000,271.0
50.824137000,20.622516000,271.0
50.824414000,20.622509000,271.5
50.824446000,20.622544000,271.5
50.824538000,20.622523000,271.8
50.824671000,20.622533000,272.0
50.824831000,20.622544000,272.5
50.825135000,20.622565000,273.5
50.825687000,20.622605000,275.5
50.826261000,20.622646000,276.8
50.827368000,20.622724000,279.8
50.827550000,20.622737000,280.5
50.828958000,20.622836000,286.8
50.829275000,20.622858000,288.2
50.829870000,20.622901000,292.0
50.830038000,20.622913000,293.0
50.830214000,20.622926000,293.8
50.830372000,20.622937000,294.5
50.832125000,20.623068000,300.5
50.832213000,20.623113000,300.5
50.832360000,20.623267000,300.8
50.832388000,20.623286000,300.8
50.832417000,20.623307000,300.8
50.832461000,20.623323000,300.8
50.832528000,20.623319000,300.8
50.832560000,20.623344000,300.8
50.832632000,20.623346000,300.8
50.832655000,20.623347000,300.8
50.832710000,20.623346000,300.8
50.832887000,20.623349000,300.5
50.833175000,20.623347000,300.0
50.833231000,20.623347000,300.0
50.833371000,20.623346000,299.8
50.834075000,20.623330000,298.0
50.834143000,20.623243000,298.2
50.834441000,20.623248000,298.5
50.834499000,20.623223000,298.8
50.836458000,20.623378000,303.0
50.836911000,20.623433000,304.2
50.837031000,20.623455000,304.8
50.837314000,20.623530000,306.2
50.837584000,20.623633000,307.0
50.837775000,20.623729000,306.5
50.837810000,20.623746000,306.2
50.838042000,20.623892000,306.0
50.838080000,20.623920000,306.0
50.838243000,20.624041000,305.8
50.838570000,20.624336000,304.8
50.838776000,20.624560000,304.0
50.838994000,20.624854000,303.8
50.839194000,20.625174000,304.0
50.839764000,20.626166000,306.8
50.839798000,20.626213000,306.8
50.839839000,20.626262000,306.8
50.839975000,20.626382000,306.2
50.839970000,20.626416000,306.5
50.839980000,20.626487000,307.0
50.840042000,20.626605000,307.5
50.840639000,20.627549000,313.0
50.840812000,20.627839000,314.5
50.841194000,20.628447000,312.2
50.841314000,20.628640000,311.0
50.842358000,20.630285000,302.2
50.842555000,20.630576000,301.0
50.842701000,20.630778000,300.5
50.843051000,20.631236000,300.0
50.843360000,20.631608000,299.5
50.843849000,20.632125000,295.5
50.843882000,20.632152000,295.2
50.843793000,20.632413000,296.0
50.843761000,20.632522000,296.2
50.843574000,20.633374000,298.5
50.843681000,20.633425000,297.5
50.843744000,20.633459000,297.0
50.843895000,20.633547000,295.8
50.844029000,20.633620000,294.5
50.844167000,20.633697000,293.2
50.844305000,20.633771000,292.8
50.844445000,20.633853000,292.2
50.844574000,20.633951000,291.8
50.844763000,20.634236000,291.0
50.844831000,20.634324000,290.8
50.844876000,20.634346000,290.5
50.844921000,20.634352000,290.2
50.845074000,20.634345000,289.5
50.845278000,20.634335000,288.5
50.845453000,20.634328000,287.5
50.845665000,20.634325000,286.5
50.845690000,20.634325000,286.5
50.845686000,20.634370000,286.5
50.845666000,20.634591000,286.2
50.845642000,20.634860000,286.2
50.845646000,20.634975000,286.0
50.845650000,20.635065000,286.0
50.845625000,20.635406000,286.5
50.845444000,20.637725000,289.8
50.845417000,20.638057000,290.5
50.845400000,20.638282000,291.0
50.845349000,20.638915000,291.2
50.845342000,20.639004000,291.5
50.845328000,20.639200000,291.5
50.845334000,20.639294000,291.8
50.845286000,20.639889000,292.8
50.845271000,20.640064000,293.0
50.845259000,20.640228000,292.8
50.845237000,20.640471000,292.8
50.845208000,20.640867000,292.5
50.845178000,20.641251000,292.5
50.845152000,20.641568000,292.2
50.845145000,20.641664000,292.2
50.845138000,20.641740000,292.2
50.845214000,20.641756000,292.0
50.845337000,20.641774000,291.2
50.845351000,20.641776000,291.2
50.846197000,20.641910000,287.8
50.847038000,20.642044000,285.0
50.847191000,20.642065000,284.5
50.847379000,20.642102000,284.2
50.847730000,20.642170000,283.0
50.848065000,20.642337000,281.8
50.848976000,20.642817000,279.0
50.849429000,20.643056000,277.8
50.849799000,20.643260000,276.8
50.850397000,20.643590000,274.5
50.851123000,20.643999000,273.0
50.851252000,20.644068000,273.0
50.851428000,20.644185000,273.0
50.851544000,20.644255000,273.0
50.851577000,20.644277000,273.0
50.852003000,20.644534000,274.8
50.852029000,20.644550000,274.8
50.852056000,20.644566000,275.0
50.852098000,20.644592000,275.2
50.852076000,20.644687000,275.2
50.851955000,20.645197000,275.5
50.851864000,20.645445000,275.2
50.851818000,20.645553000,275.2
50.851807000,20.645578000,275.0
50.851765000,20.645674000,275.0
50.851698000,20.645813000,275.0
50.851780000,20.645884000,275.5
50.851830000,20.645953000,275.8
50.851866000,20.646050000,276.0
50.851863000,20.646565000,277.2
50.851878000,20.648171000,279.8
50.851886000,20.648434000,280.2
50.851890000,20.648572000,280.2
50.851894000,20.649023000,280.5
50.851886000,20.649248000,280.5
50.851859000,20.649670000,280.8
50.851850000,20.650107000,281.2
50.851884000,20.650488000,281.5
50.851901000,20.650674000,281.5
50.852010000,20.651726000,282.0
50.852444000,20.653867000,283.0
50.852504000,20.654195000,282.8
50.852518000,20.654326000,282.8
50.852522000,20.654593000,282.5
50.852550000,20.655427000,282.2
50.852511000,20.656086000,281.8
50.852502000,20.656294000,281.2
50.852514000,20.656816000,281.0
50.852522000,20.657171000,281.0
50.852471000,20.658139000,280.0
50.852466000,20.658498000,279.8
50.852441000,20.659071000,279.5
50.852420000,20.659454000,279.8
50.852409000,20.660451000,279.8
50.852430000,20.660940000,279.2
50.852414000,20.661174000,278.5
50.852383000,20.661460000,277.8
50.852305000,20.661915000,277.0
50.852270000,20.662130000,276.8
50.852233000,20.662519000,276.5
50.852220000,20.663108000,276.5
50.852150000,20.663660000,276.2
50.852086000,20.664268000,276.5
50.852080000,20.664436000,276.8
50.852103000,20.664925000,277.2
50.852093000,20.665032000,277.5
50.852030000,20.665760000,277.5
50.851992000,20.666037000,277.5
50.851959000,20.666447000,277.0
50.851910000,20.666874000,276.8
50.851904000,20.667041000,277.0
50.851898000,20.667220000,277.2
50.851849000,20.667542000,277.2
50.851787000,20.667731000,277.2
50.851777000,20.667810000,277.2
50.851792000,20.667923000,277.8
50.851816000,20.668027000,278.0
50.851968000,20.668201000,279.5
50.852123000,20.668433000,280.8
50.852285000,20.668751000,282.0
50.852340000,20.668861000,282.5
50.852390000,20.668998000,283.0
50.852462000,20.669258000,283.8
50.852755000,20.669732000,284.5
50.852892000,20.669906000,284.0
50.853402000,20.669789000,282.0
50.853531000,20.669784000,280.5
50.853609000,20.669790000,279.5
50.854089000,20.669916000,274.0
50.854156000,20.669948000,273.0
50.854193000,20.669974000,272.8
50.854272000,20.670071000,272.0
50.854197000,20.670202000,272.2
50.854102000,20.670422000,272.5
50.854041000,20.670564000,272.8
50.853827000,20.671004000,273.0
50.853590000,20.671491000,272.5
50.853186000,20.672356000,271.5
50.852550000,20.673718000,268.8
50.852489000,20.673910000,268.5
50.852472000,20.674035000,268.5
50.852466000,20.674071000,268.5
50.852451000,20.674467000,267.2
50.852439000,20.676237000,260.8
50.852430000,20.676669000,259.0
50.852433000,20.676900000,258.8
50.852427000,20.677669000,257.8
50.852426000,20.677797000,257.2
50.852418000,20.679002000,255.2
50.852385000,20.682782000,253.0
50.852384000,20.682919000,253.2
50.852379000,20.683479000,253.8
50.852370000,20.684382000,254.8
50.852369000,20.684501000,254.8
50.852383000,20.684652000,255.0
50.852404000,20.684724000,255.2
50.852435000,20.684777000,255.2
50.852488000,20.684824000,255.5
50.852517000,20.684834000,255.8
50.852612000,20.684829000,255.8
50.852697000,20.684822000,255.8
50.853052000,20.684783000,256.0
50.853331000,20.684752000,256.2
50.853451000,20.684735000,256.5
50.853556000,20.684724000,256.5
50.853923000,20.684685000,256.8
50.854641000,20.684609000,257.8
50.854709000,20.684603000,258.0
50.854789000,20.684596000,258.0
50.855687000,20.684510000,258.8
50.856160000,20.684464000,258.5
50.856300000,20.684452000,258.5
50.856885000,20.684400000,258.8
50.857466000,20.684345000,259.5
50.857820000,20.684310000,259.2
50.858472000,20.684240000,259.2
50.859137000,20.684170000,259.8
50.859200000,20.684163000,260.0
50.859665000,20.684115000,260.5
50.860046000,20.684079000,261.0
50.860191000,20.684065000,261.0
50.860324000,20.684052000,261.2
50.860524000,20.684032000,261.5
50.861214000,20.683963000,262.2
50.861356000,20.683949000,262.2
50.861629000,20.683921000,262.5
50.861774000,20.683907000,262.5
50.862161000,20.683864000,262.0
50.862459000,20.683831000,261.5
50.862926000,20.683783000,262.0
50.862944000,20.683781000,262.0
50.863034000,20.683772000,262.0
50.863172000,20.683750000,262.2
50.863275000,20.683740000,262.2
50.863412000,20.683725000,262.5
50.863818000,20.683683000,262.8
50.864211000,20.683642000,263.0
50.864649000,20.683594000,263.0
50.865381000,20.683514000,263.0
50.865392000,20.684402000,263.8
50.865386000,20.685360000,265.0
50.865370000,20.685469000,265.2
50.865295000,20.686600000,268.2
50.865331000,20.687011000,269.0
50.865361000,20.687193000,269.2
50.865405000,20.689810000,271.2
50.865384000,20.694258000,269.8
50.865365000,20.697039000,267.2
50.865334000,20.698444000,266.0
50.865326000,20.699420000,266.0
50.865334000,20.700050000,266.0
50.865350000,20.701263000,266.0
50.865339000,20.702347000,266.2
50.865319000,20.703358000,266.2
50.865267000,20.706087000,266.5
50.865279000,20.709766000,264.5
50.865823000,20.709748000,264.5
50.865792000,20.709910000,264.0
50.865072000,20.712104000,260.0
50.864755000,20.713152000,259.5
50.864695000,20.713259000,259.2
50.864660000,20.713296000,259.0
50.864707000,20.713398000,259.2
50.864960000,20.713945000,259.8
50.865198000,20.714460000,260.2
50.865321000,20.714721000,260.5
50.865470000,20.715042000,261.0
50.865637000,20.715394000,261.5
50.866005000,20.716192000,261.5
50.866023000,20.716230000,261.5
50.866157000,20.716519000,261.2
50.866201000,20.716616000,261.2
50.866343000,20.716924000,261.2
50.866370000,20.716982000,261.2
50.866516000,20.717299000,261.0
50.866708000,20.717713000,260.5
50.866887000,20.718102000,260.0
50.866966000,20.718266000,260.0
50.867083000,20.718523000,259.8
50.867239000,20.718866000,259.8
50.867344000,20.719093000,259.8
50.867445000,20.719301000,260.0
50.867536000,20.719501000,260.2
50.867690000,20.719844000,260.8
50.867788000,20.720071000,261.0
50.867831000,20.720189000,261.0
50.867929000,20.720513000,261.0
50.868001000,20.720809000,261.0
50.868051000,20.721080000,260.8
50.868073000,20.721223000,260.8
50.868086000,20.721358000,260.8
50.868110000,20.721617000,260.5
50.868114000,20.721871000,260.2
50.868098000,20.722344000,259.8
50.868055000,20.723080000,258.5
50.867988000,20.724304000,258.8
50.867955000,20.724848000,259.5
50.867911000,20.725605000,260.2
50.867871000,20.726020000,261.0
50.867847000,20.726200000,261.2
50.867772000,20.726701000,262.2
50.867576000,20.727726000,264.0
50.867567000,20.727789000,264.0
50.867537000,20.727987000,264.0
50.867529000,20.728122000,264.0
50.867530000,20.728241000,263.8
50.867549000,20.728383000,263.5
